State,CountyName
MS,Panola
IN,Cass
IN,Knox
NC,Burke
OR,Lane
MI,Oakland
IN,Hamilton
PA,Mercer
OH,Cuyahoga
IL,Lake
OH,Lake
PA,Allegheny
MD,Dorchester
FL,Polk
FL,Monroe
KS,Sedgwick
IL,Ogle
NJ,Ocean
IN,Henry
TX,Comal
PA,Berks
FL,Miami-Dade
NC,Iredell
MN,Washington
PA,Armstrong
LA,Saint Charles
VT,Addison
OH,Stark
PA,Allegheny
MO,Johnson
NY,Essex
TX,Brown
PA,Cumberland
MN,Saint Louis
TN,Hawkins
NH,Sullivan
TX,Hood
NH,Merrimack
WA,Lewis
MS,Itawamba
MI,Berrien
TN,Coffee
MD,Queen Annes
LA,East Feliciana
KY,Hardin
MD,Prince Georges
SC,Lancaster
NY,Clinton
MD,Cecil
MA,Franklin
PA,Washington
NY,Ulster
NC,Alamance
NY,Ontario
PA,Allegheny
PA,Northumberland
LA,Sabine
NY,Essex
NJ,Cape May
IN,Dearborn
WY,Fremont
CA,Calaveras
AR,Craighead
MI,Montcalm
AZ,Pinal
CA,San Luis Obispo
PA,Lackawanna
PA,Northampton
WA,Okanogan
PA,York
IN,Jackson
MD,Saint Marys
GA,Fulton
NY,Oswego
PA,Allegheny
CT,Middlesex
NH,Strafford
IN,Carroll
PA,York
KY,Shelby
TX,Tarrant
TX,Callahan
CT,Litchfield
PA,Schuylkill
MI,Saginaw
NY,Schoharie
IN,Madison
NC,Carteret
CO,Pueblo
KY,Scott
MI,Saginaw
NY,Schoharie
TX,Kaufman
VT,Washington
PA,Berks
PA,Elk
NY,Putnam
IL,Champaign
MO,Franklin
KS,Shawnee
FL,Palm Beach
IL,Kankakee
NY,Warren
TX,Tarrant
PA,Chester
PA,Armstrong
PA,York
MA,Hampshire
NY,Allegany
AR,Washington
NJ,Monmouth
CO,Chaffee
FL,Lake
CT,Windham
IN,Shelby
NY,Orange
AR,White
NY,Jefferson
NY,Ulster
PA,Fayette
IN,Dubois
PA,Westmoreland
KY,Campbell
AL,Walker
AL,Mobile
NH,Hillsborough
MI,Montcalm
PA,Washington
FL,Broward
TX,Angelina
NH,Strafford
TX,Hardin
MO,Saint Louis
TX,Milam
IN,Huntington
MA,Hampden
NY,Saratoga
NH,Hillsborough
OR,Yamhill
MI,Clinton
KS,Brown
PA,Armstrong
NJ,Ocean
CA,Mendocino
WI,Brown
IN,Clark
FL,Escambia
MA,Franklin
PA,Northampton
NC,Guilford
MA,Berkshire
CO,Grand
OH,Warren
NV,Douglas
IN,Marion
PA,Armstrong
PA,Armstrong
NH,Merrimack
IL,Cook
CO,Ouray
NY,Rensselaer
PA,Cumberland
IL,Sangamon
PA,Allegheny
NY,Essex
CO,Larimer
MI,Oakland
MD,Anne Arundel
PA,Elk
NY,Jefferson
WI,Brown
NY,Orange
FL,Washington
TX,Tarrant
MA,Worcester
MN,Kandiyohi
PA,Lancaster
OH,Stark
WA,Mason
OH,Allen
TX,Tarrant
IA,Pottawattamie
TX,Cameron
SC,Orangeburg
IN,Kosciusko
MA,Berkshire
MO,Jefferson
OR,Clackamas
CO,Weld
NH,Rockingham
IN,Putnam
IN,Gibson
TN,Bradley
TN,Williamson
TX,Cooke
MA,Franklin
IN,Dubois
NY,Columbia
CT,Litchfield
NY,Dutchess
AL,Jefferson
OR,Jackson
WI,Dane
NH,Carroll
WI,Columbia
PA,Clinton
MO,Saint Louis
NC,Gaston
OH,Cuyahoga
IL,La Salle
PA,Huntingdon
IN,Putnam
NJ,Hunterdon
KY,Kenton
IL,Champaign
PA,Dauphin
NY,Cattaraugus
NY,Livingston
AZ,Maricopa
MD,Howard
NY,Nassau
VA,Campbell
AR,Independence
FL,Martin
TN,Cheatham
PA,Dauphin
WI,Dane
CO,Weld
IL,Sangamon
TN,Franklin
MD,Anne Arundel
IL,Champaign
MN,Washington
CA,Butte
CT,Litchfield
MI,Ottawa
IN,Spencer
GA,Dekalb
WA,Whatcom
NY,Erie
WI,Winnebago
NC,Stokes
MA,Hampden
MA,Hampden
NY,Nassau
LA,Rapides
OR,Douglas
MN,Rice
MI,Barry
CA,Placer
IN,Starke
AZ,Graham
WA,Pierce
VT,Rutland
CA,Santa Clara
CA,Lake
TN,Cheatham
WA,Pacific
IN,Wayne
IN,Marion
WI,Brown
IL,Tazewell
MI,Cass
OK,Tulsa
IL,Boone
PA,Beaver
MS,Tishomingo
NY,Otsego
OK,Creek
OH,Ashtabula
TN,Henry
NY,Nassau
NC,Stanly
OH,Champaign
KS,Sedgwick
PA,Allegheny
VT,Washington
IN,Madison
IL,Grundy
IL,Dewitt
PA,Mercer
VA,Campbell
NH,Hillsborough
OK,Cleveland
ID,Bonneville
KY,Hardin
FL,Okaloosa
PA,Dauphin
FL,Palm Beach
TX,Grayson
OH,Franklin
TN,Campbell
PA,Beaver
TX,Cameron
NY,Orange
WI,Brown
NH,Grafton
VT,Windham
MD,Frederick
UT,Weber
CO,Chaffee
IL,DeKalb
MO,Greene
CA,Siskiyou
NY,Ulster
IN,Posey
NY,Columbia
TN,McNairy
AL,Saint Clair
IL,Tazewell
NC,Harnett
OH,Clark
NC,Carteret
WI,Outagamie
MA,Berkshire
WI,Dane
NY,Essex
WI,Polk
NJ,Gloucester
RI,Washington
PA,Luzerne
NY,Dutchess
IN,Grant
NH,Grafton
AL,Pickens
FL,Lake
OK,Harper
AZ,Santa Cruz
WI,Kenosha
PA,Mercer
AL,Jefferson
IN,Jennings
TN,Lawrence
NC,Brunswick
PA,Mercer
TX,Rusk
PA,Armstrong
MN,Rice
MN,Mower
TN,Fentress
KS,Shawnee
PA,Montgomery
MD,Frederick
IL,Winnebago
GA,Pickens
WI,Brown
MO,Saint Louis
PA,Westmoreland
WI,Walworth
IN,Perry
PA,Berks
PA,Mercer
NH,Merrimack
MN,Carver
AZ,Pima
OH,Wood
PA,Cumberland
TX,Travis
VT,Washington
PA,Schuylkill
PA,Luzerne
GA,Houston
MI,Monroe
NJ,Sussex
PA,Washington
VA,Franklin
OH,Allen
MN,Saint Louis
MD,Howard
MA,Berkshire
NY,Niagara
TX,Waller
MD,Charles
IN,Miami
NH,Carroll
PA,Allegheny
IL,Tazewell
MA,Franklin
PA,Washington
MI,Allegan
PA,Allegheny
FL,Pinellas
MO,Cass
CA,Kern
NC,Burke
MN,Carver
OH,Hancock
TX,Washington
WA,Chelan
PA,Bucks
OR,Jackson
TN,Knox
MA,Berkshire
IN,Miami
NY,Nassau
IL,Sangamon
PA,Lancaster
NY,Schoharie
GA,Walton
WI,Dane
PA,Washington
NJ,Cumberland
WI,Walworth
PA,Allegheny
NJ,Cumberland
TN,McNairy
WA,Mason
NY,Onondaga
MI,Ingham
PA,Dauphin
VA,Lancaster
IN,Clark
VA,Hanover
LA,Saint Landry
NH,Hillsborough
TN,Lawrence
PA,Allegheny
CT,Litchfield
IL,Cook
MA,Hampshire
FL,Polk
AR,White
NH,Grafton
PA,Northumberland
OH,Stark
MO,Saint Louis
IN,Wayne
IL,Sangamon
TX,Johnson
NM,Dona Ana
AR,Pope
MI,Jackson
NJ,Sussex
FL,Brevard
VA,Henry
TN,Rutherford
MO,Saint Louis
PA,Huntingdon
PA,Allegheny
NJ,Bergen
IN,Fountain
MA,Barnstable
IL,Saint Clair
PA,Dauphin
TX,Camp
IL,Kane
AL,Tuscaloosa
PA,Schuylkill
VA,Frederick
NY,Steuben
VT,Windsor
IN,Knox
TX,Collin
IL,Sangamon
MO,Saint Louis
PA,Beaver
PA,Allegheny
IA,Dallas
MD,Washington
KY,Scott
MS,Jones
MS,Lafayette
IN,Allen
PA,Lackawanna
OR,Clackamas
IN,Saint Joseph
WI,Racine
LA,Lincoln
IN,Greene
PA,Centre
NY,Suffolk
PA,Mercer
IL,Sangamon
WA,Island
CA,San Bernardino
AR,Saline
MD,Kent
NJ,Salem
CA,Tulare
CA,Fresno
MI,Calhoun
NY,Nassau
MS,Scott
PA,Schuylkill
FL,Jackson
PA,Washington
FL,Monroe
MS,Marshall
SC,Sumter
NC,Pender
PA,Northampton
IN,Dubois
WI,Brown
NC,Buncombe
WA,Whatcom
MD,Wicomico
AZ,Pima
ND,Burleigh
WI,Rock
TN,Hickman
NC,Rowan
WI,Rock
CA,Sonoma
OH,Fairfield
PA,Schuylkill
NH,Merrimack
PA,Allegheny
TX,Rusk
WA,Mason
OK,Pontotoc
WA,Jefferson
PA,Beaver
DE,New Castle
WI,Racine
IL,Saint Clair
NY,Niagara
PA,Chester
OK,Cherokee
NC,Montgomery
LA,Avoyelles
IN,Allen
IN,Tippecanoe
IN,Wabash
PA,Lackawanna
FL,Palm Beach
NC,Henderson
MD,Howard
MD,Frederick
CA,Calaveras
NC,Randolph
AL,Tuscaloosa
AR,Craighead
MN,Winona
NY,Suffolk
OR,Umatilla
VT,Windsor
DE,Kent
NC,Lincoln
IN,Hamilton
IL,Kankakee
PA,Westmoreland
MS,Alcorn
NY,Tompkins
SC,Orangeburg
CA,Los Angeles
OH,Erie
VA,Shenandoah
VT,Windsor
KY,Marshall
CA,Sonoma
PA,Armstrong
PA,Washington
FL,Pinellas
OH,Brown
VT,Orleans
GA,Hall
CA,San Bernardino
OH,Cuyahoga
TN,Cumberland
MD,Calvert
VT,Rutland
OH,Trumbull
IN,Clinton
OR,Josephine
NJ,Hunterdon
IL,Knox
NC,Catawba
OH,Ashtabula
NY,Warren
NY,Nassau
PA,Lackawanna
PA,Centre
IN,Clinton
VT,Rutland
IN,Crawford
TX,Polk
NY,Nassau
IA,Pottawattamie
NJ,Gloucester
CA,Marin
PA,Schuylkill
AZ,Yavapai
MO,Lincoln
VT,Franklin
TN,Marshall
IL,McHenry
VA,Albemarle
MO,Saint Louis
MO,Saint Louis
FL,Manatee
IA,Pottawattamie
TX,Bell
PA,Schuylkill
HI,Hawaii
GA,Pike
VT,Rutland
NY,Orange
TX,Johnson
SC,York
IN,Steuben
MI,Lenawee
NY,Schoharie
NY,Broome
NY,Orange
MT,Cascade
TX,Chambers
IN,Tippecanoe
PA,Schuylkill
PA,Mercer
IN,Floyd
WA,Yakima
NY,Oswego
TN,Fayette
NC,Gaston
MI,Oakland
MN,Blue Earth
IN,Wayne
CA,Butte
MI,Lenawee
MO,Saint Louis
IL,Henry
MA,Essex
NJ,Cape May
VT,Addison
OK,Bryan
FL,Pinellas
FL,Monroe
PA,Cumberland
OK,Pittsburg
GA,Haralson
PA,Armstrong
FL,Pinellas
IN,Orange
CO,Fremont
CA,Calaveras
IN,Spencer
PA,Washington
FL,Lake
CA,Santa Barbara
DE,Kent
NH,Carroll
IN,Monroe
VA,Culpeper
MS,Lee
MI,Montcalm
TX,Cameron
MI,Van Buren
NH,Sullivan
VT,Franklin
MT,Missoula
PA,Armstrong
VA,Pittsylvania
VA,Franklin
MD,Calvert
IN,Porter
WA,Snohomish
NY,Fulton
PA,Luzerne
OH,Franklin
PA,Armstrong
PA,Centre
NH,Hillsborough
NY,Erie
NC,Stokes
CO,Mesa
NJ,Cape May
PA,Lackawanna
IN,Jay
NJ,Gloucester
OK,Custer
TN,Campbell
MD,Montgomery
VA,Caroline
WI,Waukesha
IL,Tazewell
MN,Hennepin
IL,Ogle
MA,Hampden
TX,Gregg
AZ,Yavapai
TN,Montgomery
PA,Allegheny
MN,Clay
PA,Carbon
GA,Bartow
WI,Sauk
MO,Saint Louis
PA,Allegheny
MA,Worcester
LA,Jackson
KS,Sedgwick
MI,Lenawee
IN,Henry
IN,Jay
CA,Humboldt
MI,Clinton
NH,Carroll
TX,Nacogdoches
NY,Clinton
WV,Kanawha
CO,Weld
CT,Windham
IL,Champaign
TN,Henderson
MI,Lenawee
IN,Putnam
MD,Prince Georges
MD,Washington
MI,Barry
TN,Madison
IL,Peoria
VA,Fauquier
WA,Grant
VT,Washington
IL,Tazewell
NC,Carteret
NY,Schoharie
NC,Alamance
TX,Rockwall
VA,Albemarle
PA,York
PA,Berks
NH,Grafton
IL,Grundy
IL,Lake
VA,Amherst
PA,Lancaster
VT,Orange
MO,Lincoln
IL,Montgomery
MD,Montgomery
NY,Nassau
NY,Onondaga
NY,Madison
MI,Monroe
CO,Jefferson
PA,Allegheny
PA,Schuylkill
WI,Fond du Lac
WA,Skamania
WI,Fond du Lac
SC,Greenville
IL,Champaign
WI,Racine
NH,Grafton
MA,Franklin
NY,Nassau
CA,Fresno
WI,Dane
TX,Parker
VT,Addison
NH,Cheshire
NC,Guilford
AZ,Yavapai
NE,Washington
CT,Tolland
WI,Winnebago
IL,Henry
NJ,Warren
NC,Chatham
MA,Hampden
OH,Tuscarawas
TX,Grayson
CA,Fresno
AL,Jefferson
MA,Hampshire
CO,Weld
MI,Lenawee
GA,Fayette
NC,Union
WA,Chelan
VA,Carroll
WI,Waukesha
CA,San Bernardino
PA,Bucks
OR,Douglas
MN,Blue Earth
KY,Kenton
NH,Coos
IL,Sangamon
IN,Benton
LA,Bossier
MO,Jackson
OH,Trumbull
WI,Kenosha
PA,Fayette
OR,Douglas
NY,Suffolk
PA,Berks
VA,Frederick
NY,Steuben
MS,Monroe
MD,Garrett
IN,Clay
MD,Montgomery
IN,Orange
SC,York
KY,Oldham
NH,Sullivan
NY,Clinton
OR,Hood River
PA,Dauphin
IL,Saint Clair
VA,Middlesex
NJ,Hunterdon
MO,Saint Louis
FL,Pinellas
FL,Pinellas
PA,Luzerne
WI,Brown
PA,Cumberland
PA,Fayette
SC,Spartanburg
NY,Oswego
CA,Los Angeles
WI,Waukesha
SC,Orangeburg
IA,Pottawattamie
PA,Lancaster
TX,Johnson
MO,Jefferson
IN,Wayne
OH,Summit
IN,Spencer
NY,Suffolk
PA,Schuylkill
AL,Mobile
WI,Adams
TN,Lawrence
TX,Starr
NH,Hillsborough
GA,Pike
NY,Tompkins
AK,Kenai Peninsula
VT,Bennington
IL,Coles
CT,New Haven
MN,Carver
NC,Cabarrus
TX,Parker
MI,Calhoun
WI,Fond du Lac
WV,Kanawha
WV,Kanawha
NH,Grafton
MA,Hampshire
PA,Allegheny
NY,Broome
AR,Washington
MS,Webster
PA,Schuylkill
FL,Putnam
VA,Craig
SC,Oconee
IA,Franklin
MS,Alcorn
SC,Spartanburg
OR,Linn
WI,Marinette
OK,Creek
IL,Vermilion
NY,Columbia
TN,Montgomery
TN,Chester
NH,Merrimack
OH,Wood
OH,Tuscarawas
MI,Eaton
OH,Clermont
IN,Pulaski
TN,Franklin
FL,Saint Johns
NH,Grafton
VT,Orange
IN,Hendricks
NJ,Salem
CT,Litchfield
TN,Hamilton
AL,Jefferson
IA,Pottawattamie
MN,Steele
NY,Onondaga
IL,Macoupin
NY,Schuyler
TX,Llano
NH,Coos
VA,Pittsylvania
MS,Alcorn
TX,Grayson
VT,Orange
CT,Litchfield
NC,Burke
VA,Goochland
IN,White
SC,Lexington
KS,Johnson
WA,Snohomish
IN,Dearborn
WI,Calumet
IL,Vermilion
MO,Clay
GA,Meriwether
NE,Lancaster
MS,Marshall
IL,Tazewell
WA,Whatcom
VA,Fauquier
VA,Augusta
SC,York
WI,Walworth
IL,Lake
MS,Monroe
HI,Maui
WI,Winnebago
OH,Hancock
NH,Belknap
CA,Sonoma
AZ,Yavapai
CA,El Dorado
WI,Vernon
IN,Spencer
PA,Lawrence
NC,Forsyth
IL,Rock Island
KY,Kenton
NY,Jefferson
NY,Suffolk
MI,Berrien
CT,Litchfield
MI,Kalamazoo
MD,Washington
NY,Saratoga
OK,Lincoln
TX,Collin
MO,Washington
IN,Vanderburgh
MD,Washington
PA,Lancaster
AR,Saline
IN,Putnam
NY,Columbia
PA,Centre
TN,Maury
AR,White
VT,Orange
LA,West Baton Rouge
IN,Randolph
OH,Ashtabula
OH,Stark
WI,Outagamie
NJ,Ocean
AL,Shelby
LA,Jefferson
WI,Winnebago
OH,Wayne
KY,Metcalfe
VT,Addison
TX,Harris
MN,Mower
TN,Bradley
MT,Missoula
IL,Cook
PA,Allegheny
CO,Boulder
TN,Maury
IN,Morgan
SC,Oconee
OH,Summit
IL,La Salle
NY,Essex
NV,Douglas
DE,Kent
IA,Wright
IL,Tazewell
KS,Shawnee
NH,Cheshire
IN,Benton
IL,Sangamon
MA,Berkshire
TN,Maury
PA,Lawrence
MI,Eaton
SC,Beaufort
VA,Loudoun
AL,Saint Clair
NC,Iredell
MD,Montgomery
CA,Plumas
IA,Warren
VT,Rutland
ID,Benewah
VA,Caroline
IN,Gibson
PA,Dauphin
NJ,Ocean
MI,Tuscola
NC,Wake
PA,Berks
MI,Saginaw
LA,Saint Landry
TN,Montgomery
IL,DeKalb
CA,Mariposa
MA,Barnstable
AZ,Apache
MD,Caroline
NJ,Ocean
WI,Fond du Lac
AL,Montgomery
OH,Wayne
OH,Hocking
AL,Jefferson
CO,Weld
PA,Westmoreland
TX,Parker
TX,Hutchinson
WA,Lewis
IL,Sangamon
NC,Buncombe
IL,Rock Island
MO,Franklin
NJ,Monmouth
MI,Bay
CA,Calaveras
WI,Columbia
NH,Coos
MD,Prince Georges
TX,Collin
NY,Ontario
VA,Fluvanna
VT,Bennington
NJ,Ocean
TX,Bell
MS,Itawamba
NJ,Monmouth
AL,Baldwin
NJ,Ocean
OH,Wayne
MD,Garrett
MA,Hampshire
AZ,Apache
IA,Pottawattamie
VA,Franklin
MN,Washington
OH,Franklin
WI,Dane
KY,Marshall
PA,Westmoreland
IA,Dallas
MI,Muskegon
IN,Allen
CA,Sonoma
VA,Lancaster
NC,New Hanover
IN,Huntington
NH,Cheshire
SC,York
NH,Coos
NV,Washoe
NH,Sullivan
MD,Baltimore
DE,Kent
TX,Parker
NC,Brunswick
CA,El Dorado
IN,Hendricks
WI,La Crosse
MI,Monroe
IL,Will
NJ,Monmouth
PA,Washington
IL,McDonough
IN,Henry
MD,Garrett
AL,Mobile
NH,Merrimack
MO,Saint Louis
VT,Rutland
GA,Whitfield
PA,York
PA,Mercer
IL,Sangamon
NC,Henderson
MS,Smith
WI,Dane
TX,Henderson
MA,Worcester
NY,Saratoga
IN,Shelby
TX,Tarrant
TX,Johnson
IN,Spencer
NY,Niagara
MD,Kent
TX,McLennan
PA,Lancaster
AL,Baldwin
MD,Calvert
LA,Vernon
NC,Carteret
TN,Robertson
MO,Saint Charles
PA,Washington
MS,Jones
TX,Parker
WA,Stevens
GA,Chatham
AL,Jefferson
FL,Palm Beach
MI,Tuscola
PA,Lackawanna
FL,Orange
PA,York
IL,Lake
MO,Cass
IN,Montgomery
LA,East Feliciana
FL,Palm Beach
CA,San Diego
CO,Park
GA,Dekalb
WA,Grant
ID,Madison
CA,Ventura
IN,Shelby
IL,Sangamon
GA,Coffee
IN,Adams
OH,Stark
IN,Knox
IN,Madison
OK,Creek
NY,Schuyler
HI,Hawaii
MI,Montcalm
AL,Tuscaloosa
WV,Kanawha
NC,Buncombe
CA,Riverside
NJ,Hunterdon
IL,Sangamon
WV,Kanawha
AZ,Cochise
KS,Sedgwick
OK,LeFlore
IN,Montgomery
TX,Ellis
VA,Middlesex
TX,Ellis
MD,Washington
IN,Cass
MI,Berrien
OK,McClain
WI,Marinette
MI,Clinton
MA,Dukes
FL,Palm Beach
MI,Berrien
LA,Saint Helena
AL,Jefferson
TN,Sumner
MI,Shiawassee
IL,Knox
OR,Columbia
MI,Barry
MD,Worcester
WA,Okanogan
IL,Coles
SC,Spartanburg
IL,Vermilion
GA,Coweta
MI,Lenawee
TN,McNairy
OH,Lorain
IL,McHenry
NH,Sullivan
KY,Oldham
OR,Benton
TN,Madison
MD,Worcester
WI,Polk
WI,Vilas
MS,Marshall
TN,Dyer
MN,Saint Louis
IL,Lake
MO,Johnson
WA,Stevens
FL,Monroe
NH,Grafton
PA,Schuylkill
OH,Trumbull
LA,East Baton Rouge
TX,Wood
NY,Ulster
WI,Outagamie
TN,Dickson
GA,Lowndes
IN,Vermillion
IN,Jasper
NY,Seneca
TX,Marion
CA,Placer
IN,Decatur
VA,Goochland
OH,Medina
TX,Tarrant
MN,Washington
NJ,Ocean
MI,Mecosta
MA,Dukes
MI,Kalamazoo
CA,San Bernardino
MA,Berkshire
MS,DeSoto
CO,Park
CO,Teller
AL,Jefferson
WI,Fond du Lac
GA,Rabun
IL,Coles
KS,Sedgwick
TX,Bexar
TN,Franklin
IN,Hancock
IN,Pulaski
PA,Lehigh
TN,Lawrence
MA,Berkshire
DE,Kent
AL,Baldwin
VA,Augusta
VA,Roanoke
MI,Emmet
OH,Tuscarawas
MD,Worcester
OR,Umatilla
PA,Franklin
MO,Franklin
MO,Jackson
MT,Missoula
NC,New Hanover
TN,Bedford
NC,Guilford
PA,Franklin
CA,Ventura
NY,Columbia
NJ,Cape May
NY,Essex
TX,Denton
MN,Hennepin
WY,Natrona
FL,Palm Beach
NC,Carteret
TN,Bedford
OH,Scioto
OR,Columbia
NH,Coos
NY,Steuben
TN,Williamson
VA,Augusta
FL,Putnam
FL,Duval
MO,Franklin
TN,Henry
PA,Washington
WI,Winnebago
TX,Kaufman
NY,Ulster
GA,Clinch
AL,Baldwin
DE,Sussex
MD,Cecil
VA,Bedford
IN,Newton
MO,Polk
CA,Sacramento
TX,Comal
CA,San Diego
MI,Monroe
WI,Outagamie
TN,White
CA,San Mateo
MO,Boone
FL,Wakulla
SC,Sumter
PA,Lancaster
MD,Somerset
MD,Queen Annes
OK,Custer
PA,Lawrence
WA,Mason
MD,Charles
IL,DeKalb
OR,Josephine
IN,Crawford
WA,Yakima
TN,Rutherford
PA,Northumberland
WY,Laramie
NC,Burke
TX,Galveston
NY,Suffolk
AL,Shelby
AL,Jefferson
OH,Wood
WI,Marinette
WI,Outagamie
TX,Waller
FL,Palm Beach
NY,Montgomery
IL,Will
TN,Blount
NH,Grafton
NC,Haywood
AZ,Greenlee
TX,Travis
MI,Cass
MI,Montcalm
TX,Kaufman
WI,Winnebago
MI,Ionia
NC,Brunswick
MN,Saint Louis
TX,Freestone
NY,Warren
MI,Calhoun
TX,Wise
MO,Franklin
TX,Cameron
IN,Hancock
NC,Chatham
NC,Rowan
IN,Noble
CO,Weld
OK,Jefferson
HI,Honolulu
MS,Panola
IL,Rock Island
FL,Martin
IN,Henry
AL,Saint Clair
NC,Henderson
VA,Pittsylvania
IN,Montgomery
NY,Suffolk
IN,White
NJ,Salem
AK,Kenai Peninsula
NH,Merrimack
TN,Williamson
LA,Livingston
WI,Kenosha
CO,Park
VA,Culpeper
WI,Eau Claire
MA,Berkshire
MI,Eaton
WY,Laramie
TX,Calhoun
NJ,Bergen
IL,Lake
WI,Burnett
CA,Fresno
OK,LeFlore
MI,Muskegon
NV,Douglas
FL,Martin
TX,Grayson
MA,Hampden
MO,Platte
CO,Weld
AR,Saline
OK,Carter
MI,Lenawee
MA,Barnstable
CA,Amador
MI,Berrien
WA,King
AZ,Coconino
TN,Henderson
NC,Alamance
CA,San Luis Obispo
OH,Trumbull
PA,Armstrong
WA,Lewis
PA,Venango
TN,Montgomery
CO,Pueblo
NC,New Hanover
NY,Suffolk
FL,Lee
IN,Whitley
SC,Laurens
KY,Hopkins
GA,White
TX,Travis
OH,Portage
MD,Allegany
KY,Hopkins
CO,Delta
NE,Sarpy
UT,Washington
AR,Faulkner
IN,Clark
NY,Otsego
NC,Transylvania
IN,Warren
NM,Dona Ana
NC,Currituck
ID,Minidoka
FL,Manatee
NJ,Cape May
PA,Washington
TN,Madison
TX,Cameron
TX,Ector
WI,Iowa
WI,Kenosha
OR,Linn
MA,Hampshire
CA,San Joaquin
NY,Clinton
TX,Franklin
NE,Lincoln
IL,Du Page
NC,Buncombe
FL,Orange
AZ,Cochise
MD,Allegany
TX,Jefferson
PA,Allegheny
WI,Rock
OH,Champaign
NC,Brunswick
CA,Placer
CA,Sonoma
FL,Escambia
NJ,Ocean
GA,Walton
TX,Smith
WA,Cowlitz
CA,Madera
LA,Rapides
MA,Barnstable
FL,Pinellas
WA,Island
NC,Cumberland
NC,Carteret
CO,Park
MD,Charles
NC,Union
VA,Spotsylvania
IL,Lake
LA,Avoyelles
WA,Lewis
OH,Portage
ID,Canyon
MD,Saint Marys
GA,Meriwether
MD,Talbot
IN,Hancock
MI,Hillsdale
CO,San Miguel
NJ,Sussex
CA,Riverside
CA,San Bernardino
NY,Columbia
MI,Montcalm
WA,Grant
PA,Venango
AR,Pope
WI,Polk
HI,Maui
OH,Williams
IN,Dubois
TX,Washington
AZ,Santa Cruz
TX,Hunt
IN,Steuben
NM,Sandoval
GA,Cherokee
ID,Clearwater
OH,Warren
MO,Cass
GA,Houston
TX,Hunt
NY,Cattaraugus
OH,Licking
CA,Lake
IN,Miami
MS,Jefferson Davis
NC,Brunswick
IL,Kankakee
TN,Sevier
CO,Larimer
IL,Morgan
IN,Parke
NJ,Cape May
TX,Llano
IL,Lake
PA,Centre
VA,Warren
IN,Newton
IN,Delaware
GA,Gilmer
AL,Tuscaloosa
IN,Johnson
TN,McNairy
GA,Cherokee
CA,San Mateo
IA,Pottawattamie
MT,Missoula
OH,Wood
IN,Vermillion
PA,Lawrence
NC,Union
MD,Charles
MN,Carver
MN,Blue Earth
MD,Wicomico
IL,Sangamon
IL,Saint Clair
IN,White
MN,Rice
VA,King William
TX,Lamar
CA,San Joaquin
OR,Clatsop
NE,Richardson
MO,Franklin
AL,Morgan
CO,Pueblo
MN,Olmsted
WI,Sauk
OR,Clackamas
SC,Edgefield
TX,San Jacinto
NJ,Ocean
IL,Sangamon
CA,Kern
WA,Pierce
AL,Jefferson
CA,Amador
OH,Tuscarawas
AL,Mobile
AL,Jefferson
TN,Rutherford
PA,Montgomery
IN,Jackson
NY,Suffolk
WA,Jefferson
FL,Manatee
VA,Orange
AZ,Gila
NH,Coos
VA,Gloucester
NJ,Passaic
VA,Culpeper
MI,Emmet
MN,Carver
TN,Madison
MS,Jones
CT,Litchfield
TN,Fayette
FL,Pasco
IL,Tazewell
WA,Okanogan
OH,Wood
TX,Cameron
TN,Coffee
FL,Highlands
VT,Lamoille
WI,Polk
MN,Olmsted
NH,Carroll
NC,Franklin
CA,Sonoma
TX,Cameron
ND,Dickey
OH,Warren
NY,Suffolk
AZ,Coconino
UT,Washington
GA,Walker
HI,Hawaii
WA,Spokane
WA,Pierce
NY,Ulster
DE,New Castle
CA,Siskiyou
CA,Sonoma
VA,Franklin
IA,Pottawattamie
MN,Saint Louis
OK,Bryan
VA,Campbell
AL,Mobile
TX,Kaufman
WA,Skamania
LA,Vermilion
GA,Meriwether
FL,Hernando
OR,Coos
VA,Hanover
IA,Taylor
CA,Kings
TX,Denton
CO,Larimer
WA,Whatcom
MD,Wicomico
IN,Montgomery
AR,Craighead
NY,Rensselaer
MI,Eaton
OH,Stark
TX,Denton
IL,Kankakee
VA,New Kent
MO,Greene
TN,Weakley
OH,Warren
OK,Bryan
MD,Prince Georges
WI,Waukesha
RI,Washington
CA,Placer
NY,Suffolk
NH,Grafton
PA,Clinton
UT,Summit
IN,Montgomery
KS,Finney
AL,Jefferson
WA,Jefferson
TN,Madison
AR,Pope
MI,Berrien
TN,Loudon
NC,Pender
KY,Henry
CA,Placer
NY,Orleans
NM,Santa Fe
TX,Travis
LA,Jefferson
HI,Hawaii
NY,Jefferson
TN,Fayette
CO,Routt
NH,Grafton
MD,Frederick
MS,Tippah
FL,Polk
FL,Columbia
PA,Westmoreland
PA,Schuylkill
IL,La Salle
CT,New London
NY,Cortland
IN,Morgan
WA,Spokane
CA,Fresno
IL,Macoupin
HI,Maui
TX,Galveston
IN,Ripley
TX,Calhoun
NJ,Ocean
IL,Kane
TX,Llano
IA,Warren
GA,Gordon
MD,Allegany
AL,Jefferson
AL,Jefferson
PA,Fayette
IL,Henry
MI,Lenawee
FL,Saint Johns
FL,Monroe
IL,Sangamon
MN,Saint Louis
CA,Tulare
CA,Butte
OK,Pittsburg
CA,Amador
WI,Calumet
WI,Fond du Lac
NY,Clinton
